date,high,low,open,close,volume,adjclose
2020-03-31,170.92999267578125,164.1999969482422,165.47999572753906,166.8000030517578,23676300,166.8000030517578
2020-04-01,164.14999389648438,158.0399932861328,161.6199951171875,159.60000610351562,19507600,159.60000610351562
2020-04-02,161.35000610351562,155.9199981689453,159.10000610351562,158.19000244140625,20886300,158.19000244140625
2020-04-03,157.91000366210938,150.8300018310547,157.14999389648438,154.17999267578125,25983300,154.17999267578125
2020-04-06,166.1999969482422,158.50999450683594,160.14999389648438,165.5500030517578,28453600,165.5500030517578
2020-04-07,173.38999938964844,166.00999450683594,171.7899932861328,168.8300018310547,31411900,168.8300018310547
2020-04-08,175.0,167.74000549316406,171.25,174.27999877929688,21664200,174.27999877929688
2020-04-09,177.0800018310547,171.57000732421875,175.89999389648438,175.19000244140625,23534300,175.19000244140625
2020-04-13,175.0,169.4499969482422,173.6699981689453,174.7899932861328,19355400,174.7899932861328
2020-04-14,181.22999572753906,176.6199951171875,178.97999572753906,178.1699981689453,21011800,178.1699981689453
2020-04-15,178.19000244140625,172.82000732421875,175.19000244140625,176.97000122070312,17423000,176.97000122070312
2020-04-16,178.0500030517578,172.50999450683594,177.9499969482422,176.25,23593200,176.25
2020-04-17,180.27999877929688,176.66000366210938,179.1999969482422,179.24000549316406,20974800,179.24000549316406
2020-04-20,180.5,176.77000427246094,177.41000366210938,178.24000549316406,16110700,178.24000549316406
2020-04-21,175.3800048828125,168.33999633789062,175.25,170.8000030517578,24850500,170.8000030517578
2020-04-22,184.77999877929688,178.13999938964844,178.4499969482422,182.27999877929688,33242000,182.27999877929688
2020-04-23,187.0500030517578,183.14999389648438,184.0800018310547,185.1300048828125,21426600,185.1300048828125
2020-04-24,190.41000366210938,180.8300018310547,183.22999572753906,190.07000732421875,28792000,190.07000732421875
2020-04-27,193.75,187.41000366210938,192.66000366210938,187.5,29197800,187.5
2020-04-28,189.1999969482422,182.55999755859375,188.66000366210938,182.91000366210938,21731000,182.91000366210938
2020-04-29,196.91000366210938,190.0,190.92999267578125,194.19000244140625,45954500,194.19000244140625
2020-04-30,209.69000244140625,201.57000732421875,206.9199981689453,204.7100067138672,46230100,204.7100067138672
2020-05-01,207.27999877929688,199.0500030517578,201.60000610351562,202.27000427246094,30415600,202.27000427246094
2020-05-04,205.91000366210938,198.75999450683594,200.1999969482422,205.25999450683594,19250700,205.25999450683594
2020-05-05,210.3800048828125,206.5,207.02000427246094,207.07000732421875,21071200,207.07000732421875
2020-05-06,211.60000610351562,206.66000366210938,208.1199951171875,208.47000122070312,21857000,208.47000122070312
2020-05-07,211.60000610351562,209.0399932861328,211.16000366210938,211.25999450683594,15152000,211.25999450683594
2020-05-08,213.2100067138672,210.85000610351562,212.24000549316406,212.35000610351562,12506000,212.35000610351562
2020-05-11,215.0,210.3699951171875,210.88999938964844,213.17999267578125,12911900,213.17999267578125
2020-05-12,215.27999877929688,210.0,213.2899932861328,210.10000610351562,14704600,210.10000610351562
2020-05-13,210.77999877929688,202.11000061035156,209.42999267578125,205.10000610351562,20684600,205.10000610351562
2020-05-14,206.92999267578125,200.69000244140625,202.55999755859375,206.80999755859375,17178900,206.80999755859375
2020-05-15,211.33999633789062,204.1199951171875,205.27000427246094,210.8800048828125,19383200,210.8800048828125
2020-05-18,214.63999938964844,210.94000244140625,212.14999389648438,213.19000244140625,20151900,213.19000244140625
2020-05-19,220.49000549316406,212.8300018310547,213.27000427246094,216.8800048828125,31843200,216.8800048828125
2020-05-20,231.33999633789062,223.19000244140625,223.5,229.97000122070312,50162900,229.97000122070312
2020-05-21,237.1999969482422,231.1999969482422,234.72000122070312,231.38999938964844,47782600,231.38999938964844
2020-05-22,235.99000549316406,228.74000549316406,231.50999450683594,234.91000366210938,33925600,234.91000366210938
2020-05-26,240.89999389648438,231.6699981689453,239.77000427246094,232.1999969482422,33178300,232.1999969482422
2020-05-27,230.55999755859375,221.1300048828125,229.07000732421875,229.13999938964844,34697600,229.13999938964844
2020-05-28,231.6300048828125,224.0,224.3000030517578,225.4600067138672,29377200,225.4600067138672
2020-05-29,227.49000549316406,222.8800048828125,225.1999969482422,225.08999633789062,23241500,225.08999633789062
2020-06-01,232.44000244140625,223.5,224.58999633789062,231.91000366210938,18223800,231.91000366210938
2020-06-02,233.0,226.55999755859375,230.94000244140625,232.72000122070312,20919000,232.72000122070312
2020-06-03,232.64999389648438,228.52999877929688,232.11000061035156,230.16000366210938,15380300,230.16000366210938
2020-06-04,231.6300048828125,224.61000061035156,229.55999755859375,226.2899932861328,17041500,226.2899932861328
2020-06-05,231.35000610351562,225.30999755859375,226.7100067138672,230.77000427246094,16750400,230.77000427246094
2020-06-08,231.5500030517578,227.41000366210938,229.02999877929688,231.39999389648438,15466500,231.39999389648438
2020-06-09,239.77000427246094,230.41000366210938,231.52000427246094,238.6699981689453,27462900,238.6699981689453
2020-06-10,241.2100067138672,235.27999877929688,240.9600067138672,236.72999572753906,20720700,236.72999572753906
2020-06-11,232.88999938964844,223.5500030517578,229.94000244140625,224.42999267578125,26708200,224.42999267578125
2020-06-12,231.66000366210938,224.5,229.89999389648438,228.5800018310547,22091400,228.5800018310547
2020-06-15,233.77000427246094,224.8000030517578,225.08999633789062,232.5,15340300,232.5
2020-06-16,238.4600067138672,233.0,237.13999938964844,235.64999389648438,15236700,235.64999389648438
2020-06-17,237.58999633789062,231.72999572753906,235.0,235.52999877929688,19578100,235.52999877929688
2020-06-18,236.13999938964844,232.14999389648438,234.99000549316406,235.94000244140625,15782500,235.94000244140625
2020-06-19,240.8300018310547,235.5500030517578,237.7899932861328,238.7899932861328,30081300,238.7899932861328
2020-06-22,240.6999969482422,236.91000366210938,238.55999755859375,239.22000122070312,18917800,239.22000122070312
2020-06-23,245.19000244140625,239.86000061035156,241.27999877929688,242.24000549316406,24017900,242.24000549316406
2020-06-24,243.22000122070312,232.67999267578125,241.1999969482422,234.02000427246094,20834900,234.02000427246094
2020-06-25,237.3000030517578,232.74000549316406,234.6199951171875,235.67999267578125,18704300,235.67999267578125
2020-06-26,233.08999633789062,215.39999389648438,232.63999938964844,216.0800018310547,76343900,216.0800018310547
2020-06-29,220.75,207.11000061035156,209.75,220.63999938964844,58514300,220.63999938964844
2020-06-30,227.5,218.47000122070312,220.58999633789062,227.07000732421875,33927100,227.07000732421875
2020-07-01,239.0,227.55999755859375,228.5,237.5500030517578,43399700,237.5500030517578
2020-07-02,240.0,232.61000061035156,239.0,233.4199981689453,30633600,233.4199981689453
2020-07-06,240.39999389648438,232.27000427246094,233.75999450683594,240.27999877929688,26206200,240.27999877929688
2020-07-07,247.64999389648438,238.82000732421875,239.41000366210938,240.86000061035156,27887800,240.86000061035156
2020-07-08,246.99000549316406,236.58999633789062,238.11000061035156,243.5800018310547,29791300,243.5800018310547
2020-07-09,246.52999877929688,239.24000549316406,245.0,244.5,22174900,244.5
2020-07-10,245.49000549316406,239.32000732421875,243.69000244140625,245.07000732421875,22982700,245.07000732421875
2020-07-13,250.14999389648438,238.4199981689453,247.00999450683594,239.0,24674900,239.0
2020-07-14,240.3300018310547,232.02999877929688,236.75999450683594,239.72999572753906,23378100,239.72999572753906
2020-07-15,244.82000732421875,238.0500030517578,241.5500030517578,240.27999877929688,19133600,240.27999877929688
2020-07-16,241.75999450683594,236.3300018310547,238.0,240.92999267578125,18880700,240.92999267578125
2020-07-17,244.16000366210938,237.86000061035156,241.0,242.02999877929688,18152400,242.02999877929688
2020-07-20,246.0500030517578,235.63999938964844,240.05999755859375,245.4199981689453,20872200,245.4199981689453
2020-07-21,246.91000366210938,240.0800018310547,246.22000122070312,241.75,19364200,241.75
2020-07-22,241.89999389648438,238.1199951171875,240.25999450683594,239.8699951171875,15427900,239.8699951171875
2020-07-23,242.4199981689453,231.75,239.6300048828125,232.60000610351562,21771800,232.60000610351562
2020-07-24,233.49000549316406,226.89999389648438,230.19000244140625,230.7100067138672,18325800,230.7100067138672
2020-07-27,234.9499969482422,230.8300018310547,231.4600067138672,233.5,13163100,233.5
2020-07-28,234.9600067138672,229.8300018310547,234.6300048828125,230.1199951171875,14170100,230.1199951171875
2020-07-29,233.6999969482422,230.30999755859375,231.13999938964844,233.2899932861328,13588300,233.2899932861328
2020-07-30,234.88999938964844,229.0,230.22000122070312,234.5,20615300,234.5
2020-07-31,255.85000610351562,249.0,255.82000732421875,253.6699981689453,53005100,253.6699981689453
2020-08-03,255.39999389648438,250.3300018310547,252.64999389648438,251.9600067138672,23124900,251.9600067138672
2020-08-04,252.8000030517578,247.42999267578125,251.55999755859375,249.8300018310547,17183500,249.8300018310547
2020-08-05,252.27000427246094,247.77000427246094,250.19000244140625,249.1199951171875,13050100,249.1199951171875
2020-08-06,266.6000061035156,248.6699981689453,249.0399932861328,265.2799987792969,45241600,265.2799987792969
2020-08-07,278.8900146484375,263.42999267578125,264.0799865722656,268.44000244140625,72766400,268.44000244140625
2020-08-10,273.8599853515625,259.69000244140625,268.0400085449219,263.0,30248800,263.0
2020-08-11,265.9200134277344,255.1300048828125,260.19000244140625,256.1300048828125,28238300,256.1300048828125
2020-08-12,263.8999938964844,258.1099853515625,258.9700012207031,259.8900146484375,21415700,259.8900146484375
2020-08-13,265.1600036621094,259.57000732421875,261.54998779296875,261.29998779296875,17374000,261.29998779296875
2020-08-14,262.6499938964844,258.67999267578125,262.30999755859375,261.239990234375,14792700,261.239990234375
2020-08-17,264.1000061035156,259.3999938964844,262.5,261.1600036621094,13351100,261.1600036621094
2020-08-18,265.1499938964844,259.260009765625,260.95001220703125,262.3399963378906,18690400,262.3399963378906
2020-08-19,267.9100036621094,261.3500061035156,261.3900146484375,262.5899963378906,23291500,262.5899963378906
2020-08-20,269.6300048828125,261.4599914550781,261.5,269.010009765625,20299700,269.010009765625
2020-08-21,270.489990234375,266.4200134277344,268.69000244140625,267.010009765625,15538600,267.010009765625
2020-08-24,277.25,268.7699890136719,271.07000732421875,271.3900146484375,23685600,271.3900146484375
2020-08-25,283.0899963378906,270.260009765625,272.4100036621094,280.82000732421875,42127200,280.82000732421875
2020-08-26,304.6700134277344,284.0,284.0,303.9100036621094,69015200,303.9100036621094
2020-08-27,301.2300109863281,292.0199890136719,300.1600036621094,293.2200012207031,30301300,293.2200012207031
2020-08-28,297.2300109863281,290.9800109863281,295.0,293.6600036621094,17157400,293.6600036621094
2020-08-31,296.8800048828125,291.54998779296875,293.95001220703125,293.20001220703125,17345100,293.20001220703125
2020-09-01,301.489990234375,292.7099914550781,294.7099914550781,295.44000244140625,17295900,295.44000244140625
2020-09-02,303.6000061035156,293.04998779296875,298.8800048828125,302.5,24341400,302.5
2020-09-03,297.6000061035156,283.6300048828125,295.989990234375,291.1199951171875,32294100,291.1199951171875
2020-09-04,289.0,271.1400146484375,287.25,282.7300109863281,30333700,282.7300109863281
2020-09-08,279.29998779296875,269.4200134277344,271.2799987792969,271.1600036621094,24864000,271.1600036621094
2020-09-09,278.4800109863281,271.3500061035156,275.7699890136719,273.7200012207031,22918800,273.7200012207031
2020-09-10,279.1600036621094,267.0299987792969,275.510009765625,268.0899963378906,24814700,268.0899963378906
2020-09-11,271.3900146484375,262.6400146484375,270.05999755859375,266.6099853515625,18913900,266.6099853515625
2020-09-14,276.6400146484375,265.70001220703125,270.95001220703125,266.1499938964844,24093800,266.1499938964844
2020-09-15,274.5199890136719,269.29998779296875,270.6700134277344,272.4200134277344,18478500,272.4200134277344
2020-09-16,272.44000244140625,261.7900085449219,267.2900085449219,263.5199890136719,29183400,263.5199890136719
2020-09-17,261.5,250.19000244140625,258.2799987792969,254.82000732421875,31281400,254.82000732421875
2020-09-18,259.20001220703125,250.0500030517578,258.3999938964844,252.52999877929688,28130800,252.52999877929688
2020-09-21,249.9499969482422,244.1300048828125,247.5399932861328,248.14999389648438,24709400,248.14999389648438
2020-09-22,255.32000732421875,248.22000122070312,253.30999755859375,254.75,30293100,254.75
2020-09-23,257.989990234375,248.14999389648438,255.25999450683594,249.02000427246094,19641300,249.02000427246094
2020-09-24,252.24000549316406,245.6199951171875,246.5,249.52999877929688,20006800,249.52999877929688
2020-09-25,255.75,246.61000061035156,249.39999389648438,254.82000732421875,18351300,254.82000732421875
2020-09-28,259.6000061035156,254.82000732421875,259.3999938964844,256.82000732421875,18826300,256.82000732421875
2020-09-29,263.3299865722656,256.8999938964844,257.80999755859375,261.7900085449219,20200200,261.7900085449219
2020-09-30,266.0799865722656,260.1000061035156,261.9800109863281,261.8999938964844,20142500,261.8999938964844
2020-10-01,268.3299865722656,264.79998779296875,265.3500061035156,266.6300048828125,20009800,266.6300048828125
2020-10-02,265.1499938964844,259.17999267578125,261.2099914550781,259.94000244140625,16367600,259.94000244140625
2020-10-05,264.8699951171875,260.8399963378906,262.20001220703125,264.6499938964844,12822300,264.6499938964844
2020-10-06,265.69000244140625,258.239990234375,261.7799987792969,258.6600036621094,18696900,258.6600036621094
2020-10-07,260.17999267578125,254.82000732421875,259.2099914550781,258.1199951171875,23133400,258.1199951171875
2020-10-08,264.6199951171875,259.1499938964844,259.75,263.760009765625,16312800,263.760009765625
2020-10-09,264.75,262.1700134277344,264.5199890136719,264.45001220703125,14107800,264.45001220703125
2020-10-12,280.17999267578125,267.8699951171875,270.20001220703125,275.75,31019300,275.75
2020-10-13,279.1000061035156,273.3900146484375,277.5799865722656,276.1400146484375,18063300,276.1400146484375
2020-10-14,278.75,271.5,277.6199951171875,271.82000732421875,15577800,271.82000732421875
2020-10-15,269.0400085449219,263.6700134277344,267.6000061035156,266.7200012207031,15416100,266.7200012207031
2020-10-16,271.3699951171875,265.29998779296875,267.3800048828125,265.92999267578125,16622700,265.92999267578125
2020-10-19,268.54998779296875,259.8800048828125,265.5299987792969,261.3999938964844,13587000,261.3999938964844
2020-10-20,269.70001220703125,262.8800048828125,263.05999755859375,267.55999755859375,18763200,267.55999755859375
2020-10-21,283.04998779296875,276.3699951171875,279.55999755859375,278.7300109863281,28998600,278.7300109863281
2020-10-22,282.45001220703125,275.0400085449219,279.8699951171875,278.1199951171875,16720000,278.1199951171875
2020-10-23,285.239990234375,276.82000732421875,278.79998779296875,284.7900085449219,17535200,284.7900085449219
2020-10-26,285.2300109863281,274.260009765625,283.1600036621094,277.1099853515625,21322900,277.1099853515625
2020-10-27,284.510009765625,276.30999755859375,278.760009765625,283.2900085449219,16287200,283.2900085449219
2020-10-28,278.7900085449219,267.260009765625,278.7900085449219,267.6700134277344,23121800,267.6700134277344
2020-10-29,283.6000061035156,273.7799987792969,276.54998779296875,280.8299865722656,32368100,280.8299865722656
2020-10-30,276.70001220703125,259.1000061035156,274.5,263.1099853515625,47247800,263.1099853515625
2020-11-02,270.4700012207031,257.3399963378906,264.6000061035156,261.3599853515625,27165700,261.3599853515625
2020-11-03,270.04998779296875,260.8800048828125,263.1600036621094,265.29998779296875,17961900,265.29998779296875
2020-11-04,288.94000244140625,278.6199951171875,281.0,287.3800048828125,35364400,287.3800048828125
2020-11-05,297.3800048828125,288.95001220703125,291.8999938964844,294.67999267578125,23823600,294.67999267578125
2020-11-06,294.6000061035156,288.05999755859375,293.95001220703125,293.4100036621094,13891000,293.4100036621094
2020-11-09,292.5799865722656,278.5299987792969,289.8699951171875,278.7699890136719,25117700,278.7699890136719
2020-11-10,274.0,264.0,273.1000061035156,272.42999267578125,29067700,272.42999267578125
2020-11-11,278.3999938964844,272.4800109863281,273.4700012207031,276.4800109863281,14957000,276.4800109863281
2020-11-12,279.75,274.42999267578125,277.17999267578125,275.0799865722656,12899500,275.0799865722656
2020-11-13,277.760009765625,273.1000061035156,277.7200012207031,276.95001220703125,10391200,276.95001220703125
2020-11-16,279.4100036621094,274.6300048828125,275.04998779296875,278.9599914550781,12970400,278.9599914550781
2020-11-17,277.67999267578125,273.2900085449219,277.67999267578125,275.0,15040300,275.0
2020-11-18,277.3900146484375,271.8399963378906,274.5199890136719,271.9700012207031,12152900,271.9700012207031
2020-11-19,273.4700012207031,269.19000244140625,271.0199890136719,272.94000244140625,12963700,272.94000244140625
2020-11-20,273.0,269.4100036621094,272.55999755859375,269.70001220703125,18114700,269.70001220703125
2020-11-23,270.95001220703125,264.5299987792969,270.8900146484375,268.42999267578125,20990800,268.42999267578125
2020-11-24,277.82000732421875,267.8699951171875,268.489990234375,276.9200134277344,16930400,276.9200134277344
2020-11-25,280.17999267578125,272.6499938964844,278.1400146484375,275.5899963378906,12467000,275.5899963378906
2020-11-27,279.1300048828125,274.82000732421875,277.3900146484375,277.80999755859375,7808400,277.80999755859375
2020-11-30,277.70001220703125,271.010009765625,276.0299987792969,276.9700012207031,16693300,276.9700012207031
2020-12-01,289.29998779296875,278.9599914550781,279.1600036621094,286.54998779296875,20738900,286.54998779296875
2020-12-02,291.7799987792969,280.8299865722656,285.3599853515625,287.5199890136719,17361600,287.5199890136719
2020-12-03,286.6499938964844,281.07000732421875,286.25,281.8500061035156,12921700,281.8500061035156
2020-12-04,283.4599914550781,279.29998779296875,280.29998779296875,279.70001220703125,10880300,279.70001220703125
2020-12-07,288.489990234375,278.20001220703125,279.19000244140625,285.5799865722656,13007700,285.5799865722656
2020-12-08,286.42999267578125,281.54998779296875,286.010009765625,283.3999938964844,10747700,283.3999938964844
2020-12-09,287.6300048828125,271.75,283.6600036621094,277.9200134277344,25189700,277.9200134277344
2020-12-10,278.7300109863281,271.8599853515625,275.5400085449219,277.1199951171875,20065100,277.1199951171875
2020-12-11,276.4800109863281,270.25,274.5299987792969,273.54998779296875,14391400,273.54998779296875
2020-12-14,277.2200012207031,271.55999755859375,273.3699951171875,274.19000244140625,16376900,274.19000244140625
2020-12-15,276.0799865722656,267.4700012207031,274.8299865722656,275.54998779296875,23979500,275.54998779296875
2020-12-16,277.8599853515625,272.510009765625,274.760009765625,275.6700134277344,15885000,275.6700134277344
2020-12-17,280.44000244140625,273.6099853515625,277.07000732421875,274.4800109863281,16377800,274.4800109863281
2020-12-18,278.0,271.1400146484375,275.7699890136719,276.3999938964844,26693200,276.3999938964844
2020-12-21,274.6700134277344,267.7900085449219,272.9800109863281,272.7900085449219,16553700,272.7900085449219
2020-12-22,271.5,264.6300048828125,271.5,267.0899963378906,17312900,267.0899963378906
2020-12-23,272.1700134277344,266.2300109863281,266.8900146484375,268.1099853515625,14329000,268.1099853515625
2020-12-24,270.3999938964844,266.20001220703125,268.8800048828125,267.3999938964844,6702000,267.3999938964844
2020-12-28,277.29998779296875,265.6600036621094,268.739990234375,277.0,23299700,277.0
2020-12-29,280.510009765625,276.2799987792969,276.95001220703125,276.7799987792969,16383000,276.7799987792969
2020-12-30,278.0799865722656,271.7099914550781,277.95001220703125,271.8699951171875,11803800,271.8699951171875
2020-12-31,277.0899963378906,269.80999755859375,272.0,273.1600036621094,12900400,273.1600036621094
2021-01-04,275.0,265.20001220703125,274.7799987792969,268.94000244140625,15106100,268.94000244140625
2021-01-05,272.3999938964844,268.2099914550781,268.2900085449219,270.9700012207031,9871600,270.9700012207031
2021-01-06,267.75,260.010009765625,262.0,263.30999755859375,24354100,263.30999755859375
2021-01-07,271.6099853515625,264.7799987792969,265.8999938964844,268.739990234375,15789800,268.739990234375
2021-01-08,268.95001220703125,263.17999267578125,268.30999755859375,267.57000732421875,18528300,267.57000732421875
2021-01-11,263.4700012207031,255.89999389648438,260.4800109863281,256.8399963378906,30412300,256.8399963378906
2021-01-12,259.7200012207031,250.3000030517578,256.6300048828125,251.08999633789062,26383500,251.08999633789062
2021-01-13,253.9499969482422,249.1999969482422,251.5500030517578,251.63999938964844,19528900,251.63999938964844
2021-01-14,255.02999877929688,244.61000061035156,253.39999389648438,245.63999938964844,29739400,245.63999938964844
2021-01-15,253.86000061035156,247.16000366210938,247.89999389648438,251.36000061035156,24942900,251.36000061035156
2021-01-19,262.20001220703125,252.72000122070312,256.8999938964844,261.1000061035156,28028500,261.1000061035156
2021-01-20,270.32000732421875,263.6000061035156,268.92999267578125,267.4800109863281,25199900,267.4800109863281
2021-01-21,273.6000061035156,267.489990234375,269.260009765625,272.8699951171875,20838700,272.8699951171875
2021-01-22,278.4700012207031,272.0,272.010009765625,274.5,21954000,274.5
2021-01-25,280.1000061035156,271.510009765625,278.1400146484375,278.010009765625,19087000,278.010009765625
2021-01-26,285.3900146484375,277.80999755859375,278.1400146484375,282.04998779296875,19373600,282.04998779296875
2021-01-27,283.45001220703125,268.1199951171875,282.5299987792969,272.1400146484375,35346200,272.1400146484375
2021-01-28,286.7900085449219,264.70001220703125,277.17999267578125,265.0,37758800,265.0
2021-01-29,266.55999755859375,254.85000610351562,265.29998779296875,258.3299865722656,30389500,258.3299865722656
2021-02-01,264.1700134277344,254.91000366210938,259.5199890136719,262.010009765625,22914300,262.010009765625
2021-02-02,268.8500061035156,263.2699890136719,264.0,267.0799865722656,17320800,267.0799865722656
2021-02-03,269.20001220703125,263.8399963378906,265.6199951171875,266.6499938964844,14223400,266.6499938964844
2021-02-04,268.1600036621094,264.0,267.010009765625,266.489990234375,16060000,266.489990234375
2021-02-05,269.1700134277344,265.6700134277344,266.79998779296875,268.1000061035156,12454400,268.1000061035156
2021-02-08,269.8599853515625,265.0,268.75,266.5799865722656,13755200,266.5799865722656
2021-02-09,273.3900146484375,265.75,266.44000244140625,269.45001220703125,14613400,269.45001220703125
2021-02-10,273.79998779296875,267.7200012207031,272.45001220703125,271.8699951171875,14687200,271.8699951171875
2021-02-11,273.5799865722656,268.489990234375,271.8900146484375,270.3900146484375,12828600,270.3900146484375
2021-02-12,271.17999267578125,268.3399963378906,270.5199890136719,270.5,9097600,270.5
2021-02-16,276.6000061035156,270.04998779296875,270.79998779296875,273.9700012207031,15417200,273.9700012207031
2021-02-17,273.9700012207031,269.5799865722656,271.239990234375,273.57000732421875,12763200,273.57000732421875
